experience_level,employee_residence,log_salary_in_usd
SE,GB,4.7501225267834
MI,GB,4.7501225267834
SE,GB,4.7501225267834
SE,GB,4.7501225267834
SE,GB,4.7501225267834
SE,GB,4.7501225267834
EN,GB,4.7501225267834
EN,GB,4.7501225267834
SE,LV,4.6931375262432065
MI,ZA,4.742944971593828
EN,MT,4.644438589467838
MI,US,4.643452676486188
MI,GB,4.736651426038839
MI,AT,4.679218876172545
EN,US,4.630427875025024
MI,GB,4.725364337774282
MI,US,4.627365856592733
SE,GB,4.722683271375625
SE,LT,4.669000576707375
SE,PH,4.623249290397901
MI,GB,4.720159303405957
EN,US,4.617199609291268
EN,US,4.617199609291268
EN,US,4.617199609291268
MI,GB,4.711351613394664
MI,US,4.710802552446008
MI,GB,4.709973423011079
EN,US,4.605305046141109
EN,LT,4.648896448003931
EN,BR,4.6020599913279625
SE,AE,4.6020599913279625
SE,GB,4.698970004336019
SE,GB,4.698970004336019
MI,GB,4.698970004336019
EN,US,4.6020599913279625
SE,GB,4.698970004336019
MI,GB,4.698970004336019
SE,GB,4.698970004336019
SE,GB,4.698970004336019
MI,GB,4.698970004336019
MI,GB,4.698970004336019
EN,IT,4.647813138922103
SE,GB,4.698970004336019
SE,GB,4.698970004336019
SE,GB,4.698970004336019
EN,GB,4.698970004336019
EN,GB,4.698970004336019
MI,GB,4.698970004336019
EN,GB,4.698970004336019
MI,LV,4.646070279683538
EN,LT,4.643452676486188
MI,LV,4.630081929023911
MI,GB,4.679881942112862
SE,GB,4.676693609624866
MI,ES,4.6255388014110395
SE,ES,4.6255388014110395
MI,LV,4.619093330626742
MI,GB,4.6674529528899535
EN,US,4.569607967546824
MI,GB,4.665111737075051
MI,GB,4.660628352973734
EN,GB,4.659202877464531
EN,EE,4.6020599913279625
EN,EE,4.6020599913279625
MI,GB,4.640978057358332
MI,PT,4.589815608066486
MI,GB,4.640978057358332
EN,GB,4.640978057358332
MI,US,4.640232913654969
MI,GB,4.639765304463499
EN,GB,4.628388930050312
SE,ZA,4.627949303784871
EN,LT,4.572092890303906
EN,GB,4.620656479819621
MI,LV,4.556302500767287
MI,ZA,4.593784333419319
SE,LV,4.539903732681851
EN,BR,4.477121254719663
EN,US,4.477121254719663
EN,GB,4.477121254719663
MI,BA,4.477121254719663
MI,FR,4.522874402313803
EN,GB,4.574031267727719
EN,LT,4.493973600274668
MI,ZA,4.543732887887258
MI,GB,4.528273777167044
EN,TR,4.431363764158987
EN,IN,4.431363764158987
EN,GB,4.525044807036846
EN,GB,4.525044807036846
EN,GB,4.525044807036846
EN,GB,4.525044807036846
EN,GB,4.525044807036846
EN,GB,4.525044807036846
MI,PT,4.46071747541877
EN,ES,4.46071747541877
EN,RO,4.414973347970818
MI,ZA,4.507545550509421
SE,US,4.3979400086720375
SE,GB,4.494850021680094
MI,GB,4.477121254719663
EN,GB,4.458637849025649
EN,GB,4.458637849025649
EN,GB,4.458637849025649
EN,GB,4.458637849025649
SE,PH,4.334453751150931
EN,ES,4.3679705810433935
EN,MX,4.2455126678141495
EN,MX,4.245463313364196
EN,DE,4.221831377489635
